split,source,temperature_c,humidity_percent,label_id,label_name
train,uniform,24.948,63.426,0,normal
train,uniform,20.526,44.611,1,warning
train,uniform,17.296,83.168,2,critical
train,uniform,36.382,21.519,2,critical
train,uniform,28.709,38.593,1,warning
train,uniform,23.487,23.514,2,critical
train,uniform,25.074,58.936,0,normal
train,boundary,29.150,26.564,2,critical
train,uniform,19.777,54.466,2,critical
train,uniform,19.631,87.193,2,critical
train,boundary,28.984,31.694,1,warning
train,boundary,28.927,81.938,2,critical
train,uniform,15.610,42.391,2,critical
train,boundary,31.775,69.593,1,warning
train,uniform,22.380,31.213,1,warning
train,boundary,28.926,40.323,0,normal
train,uniform,17.369,35.551,2,critical
train,uniform,29.048,58.316,1,warning
train,uniform,32.216,74.875,2,critical
train,boundary,20.428,30.808,1,warning
train,uniform,18.549,61.765,2,critical
train,uniform,19.595,50.908,2,critical
train,uniform,19.646,88.595,2,critical
train,boundary,19.231,67.288,2,critical
train,uniform,20.632,61.910,1,warning
train,boundary,20.111,30.500,1,warning
train,boundary,20.163,80.480,2,critical
train,uniform,32.959,58.949,2,critical
train,uniform,33.510,61.716,2,critical
train,boundary,22.426,35.456,1,warning
train,boundary,18.738,83.172,2,critical
train,uniform,21.059,54.165,1,warning
train,uniform,19.982,72.783,2,critical
train,uniform,25.547,51.279,0,normal
train,uniform,16.477,27.206,2,critical
train,uniform,24.583,74.766,1,warning
train,boundary,24.346,71.840,1,warning
train,boundary,31.473,70.159,1,warning
train,uniform,20.914,86.868,2,critical
train,boundary,32.454,31.648,2,critical
train,boundary,21.062,81.160,2,critical
train,uniform,24.312,52.057,0,normal
train,uniform,31.240,25.632,2,critical
train,boundary,19.001,27.071,2,critical
train,uniform,23.396,44.449,0,normal
train,uniform,30.745,33.360,1,warning
train,uniform,15.957,65.323,2,critical
train,boundary,29.034,70.646,1,warning
train,boundary,29.378,33.676,1,warning
train,boundary,31.813,81.380,2,critical
train,uniform,16.857,34.298,2,critical
train,boundary,23.530,72.090,1,warning
train,uniform,15.580,45.785,2,critical
train,uniform,23.126,81.195,2,critical
train,boundary,29.077,83.725,2,critical
train,uniform,22.295,46.784,1,warning
train,boundary,28.316,78.658,1,warning
train,uniform,20.193,38.934,1,warning
train,uniform,37.223,89.874,2,critical
train,uniform,22.735,81.640,2,critical
train,uniform,31.576,33.366,1,warning
train,uniform,28.294,38.036,1,warning
train,uniform,16.396,73.959,2,critical
train,uniform,15.750,53.275,2,critical
train,uniform,23.426,33.234,1,warning
train,uniform,15.691,73.013,2,critical
train,uniform,28.110,31.306,1,warning
train,uniform,37.059,60.923,2,critical
train,uniform,17.344,60.864,2,critical
train,boundary,21.081,82.542,2,critical
train,boundary,23.052,27.578,2,critical
train,uniform,30.280,73.355,1,warning
train,uniform,28.469,91.422,2,critical
train,uniform,32.917,51.052,2,critical
train,uniform,32.595,55.781,2,critical
train,uniform,26.870,88.245,2,critical
train,boundary,28.962,30.566,1,warning
train,uniform,37.460,63.300,2,critical
train,uniform,18.890,31.930,2,critical
train,uniform,20.539,72.090,1,warning
train,boundary,22.853,42.092,1,warning
train,uniform,31.646,61.298,1,warning
train,uniform,32.001,23.152,2,critical
train,uniform,17.048,72.802,2,critical
train,uniform,17.110,43.824,2,critical
train,uniform,25.363,23.482,2,critical
train,boundary,21.155,28.823,2,critical
train,uniform,16.000,53.161,2,critical
train,uniform,28.516,36.728,1,warning
train,uniform,21.236,59.272,1,warning
train,uniform,37.315,36.300,2,critical
train,uniform,21.091,54.354,1,warning
train,boundary,28.796,30.018,1,warning
train,uniform,33.382,68.821,2,critical
train,uniform,18.436,47.504,2,critical
train,boundary,20.318,41.989,1,warning
train,boundary,32.479,77.090,2,critical
train,uniform,37.442,23.977,2,critical
train,uniform,28.166,58.942,0,normal
train,boundary,23.205,71.363,1,warning
train,uniform,36.320,81.558,2,critical
train,uniform,17.325,23.650,2,critical
train,boundary,31.867,82.766,2,critical
train,boundary,28.943,64.757,0,normal
train,uniform,34.537,34.773,2,critical
train,boundary,21.176,70.925,1,warning
train,boundary,22.760,41.069,1,warning
train,uniform,18.531,32.047,2,critical
train,boundary,31.738,68.628,1,warning
train,boundary,22.718,38.488,1,warning
train,uniform,29.789,24.891,2,critical
train,boundary,24.263,31.078,1,warning
train,boundary,28.567,29.780,2,critical
train,boundary,19.818,80.800,2,critical
train,uniform,18.924,90.811,2,critical
train,uniform,28.596,50.713,0,normal
train,uniform,19.808,93.122,2,critical
train,boundary,32.918,42.508,2,critical
train,uniform,18.533,83.828,2,critical
train,boundary,28.995,29.253,2,critical
train,uniform,37.223,93.846,2,critical
train,boundary,29.707,36.125,1,warning
train,uniform,29.250,69.534,1,warning
train,uniform,36.792,31.082,2,critical
train,uniform,19.793,21.966,2,critical
train,uniform,15.974,68.980,2,critical
train,uniform,37.591,46.115,2,critical
train,uniform,37.181,84.287,2,critical
train,uniform,29.665,94.768,2,critical
train,uniform,28.152,29.424,2,critical
train,boundary,32.330,41.697,2,critical
train,uniform,18.582,93.353,2,critical
train,boundary,20.664,30.263,1,warning
train,uniform,33.309,76.513,2,critical
train,uniform,22.226,58.231,1,warning
train,boundary,20.288,41.932,1,warning
train,boundary,23.389,37.562,1,warning
train,uniform,35.589,81.970,2,critical
train,boundary,20.149,69.527,1,warning
train,uniform,33.571,20.700,2,critical
train,uniform,35.938,22.286,2,critical
train,uniform,15.929,77.680,2,critical
train,uniform,24.489,76.741,1,warning
train,boundary,22.210,26.585,2,critical
train,uniform,36.679,20.321,2,critical
train,uniform,24.929,62.786,0,normal
train,boundary,22.606,41.134,1,warning
train,boundary,28.772,38.860,1,warning
train,uniform,27.401,48.351,0,normal
train,uniform,18.414,48.500,2,critical
train,boundary,20.873,82.770,2,critical
train,uniform,28.895,72.654,1,warning
train,uniform,28.138,47.466,0,normal
train,uniform,33.115,49.693,2,critical
train,uniform,24.438,42.676,0,normal
train,uniform,19.875,82.691,2,critical
train,uniform,26.061,85.118,2,critical
train,uniform,26.275,40.861,0,normal
train,uniform,24.935,34.257,1,warning
train,boundary,31.439,34.341,1,warning
train,uniform,22.762,35.762,1,warning
train,uniform,15.109,25.727,2,critical
train,uniform,37.692,62.912,2,critical
train,boundary,24.083,71.152,1,warning
train,uniform,27.176,60.730,0,normal
train,uniform,27.729,43.915,0,normal
train,uniform,33.309,69.194,2,critical
train,uniform,37.291,94.956,2,critical
train,uniform,27.765,79.490,1,warning
train,boundary,18.870,41.342,2,critical
train,uniform,20.436,35.050,1,warning
train,uniform,25.620,32.030,1,warning
train,uniform,34.527,75.971,2,critical
train,uniform,24.629,32.257,1,warning
train,uniform,18.431,48.699,2,critical
train,boundary,31.274,66.451,1,warning
train,uniform,20.550,74.603,1,warning
train,boundary,23.104,29.194,2,critical
train,uniform,36.963,77.361,2,critical
train,boundary,21.567,71.583,1,warning
train,uniform,24.085,38.112,1,warning
train,uniform,20.143,66.611,1,warning
train,uniform,22.852,41.076,1,warning
train,uniform,18.338,88.126,2,critical
train,uniform,16.188,82.663,2,critical
train,boundary,23.094,31.138,1,warning
train,boundary,22.696,72.365,1,warning
train,uniform,28.879,37.567,1,warning
train,uniform,20.542,72.398,1,warning
train,uniform,22.073,21.747,2,critical
train,uniform,18.084,45.939,2,critical
train,boundary,19.661,39.683,2,critical
train,boundary,20.050,35.913,1,warning
train,uniform,15.809,44.447,2,critical
train,uniform,28.689,62.738,0,normal
train,uniform,37.162,57.737,2,critical
train,uniform,32.480,58.274,2,critical
train,uniform,24.391,51.253,0,normal
train,uniform,32.864,74.072,2,critical
train,uniform,21.408,38.576,1,warning
train,uniform,24.723,37.722,1,warning
train,uniform,16.666,72.079,2,critical
train,uniform,19.744,24.279,2,critical
train,uniform,26.782,44.427,0,normal
train,uniform,16.531,21.533,2,critical
train,boundary,21.747,42.870,1,warning
train,uniform,34.948,27.979,2,critical
train,uniform,19.407,46.175,2,critical
train,boundary,32.173,70.786,2,critical
train,uniform,27.898,73.798,1,warning
train,boundary,19.862,28.324,2,critical
train,boundary,21.055,78.396,1,warning
train,boundary,23.067,26.260,2,critical
train,uniform,31.039,68.704,1,warning
train,uniform,24.005,66.714,0,normal
train,uniform,18.182,20.916,2,critical
train,uniform,21.521,83.464,2,critical
train,boundary,32.467,73.856,2,critical
train,uniform,30.521,34.979,1,warning
train,uniform,17.327,79.960,2,critical
train,uniform,21.944,41.513,1,warning
train,boundary,20.005,40.801,1,warning
train,uniform,22.880,38.613,1,warning
train,boundary,23.008,66.729,0,normal
train,uniform,30.036,65.075,1,warning
train,boundary,18.272,71.589,2,critical
train,uniform,19.986,59.260,2,critical
train,uniform,20.641,39.141,1,warning
train,uniform,27.581,35.109,1,warning
train,uniform,36.356,32.062,2,critical
train,uniform,31.721,40.679,1,warning
train,boundary,23.336,82.259,2,critical
test,boundary,20.056,82.114,2,critical
test,uniform,36.551,72.930,2,critical
test,uniform,37.812,45.085,2,critical
test,uniform,24.029,38.763,1,warning
test,uniform,17.134,75.496,2,critical
test,uniform,21.629,52.316,1,warning
test,uniform,20.179,25.625,2,critical
test,boundary,20.319,31.102,1,warning
test,uniform,16.725,75.012,2,critical
test,uniform,29.509,89.589,2,critical
test,uniform,35.706,20.780,2,critical
test,uniform,36.334,24.298,2,critical
test,uniform,30.044,30.317,1,warning
test,boundary,31.982,68.817,1,warning
test,boundary,24.029,28.608,2,critical
test,uniform,35.767,47.068,2,critical
test,boundary,20.530,69.909,1,warning
test,boundary,20.361,29.414,2,critical
test,uniform,19.273,71.507,2,critical
test,uniform,18.460,29.730,2,critical
test,uniform,30.765,81.163,2,critical
test,uniform,37.647,47.906,2,critical
test,uniform,32.150,73.437,2,critical
test,boundary,23.321,69.057,0,normal
test,uniform,36.316,84.834,2,critical
test,uniform,24.238,88.723,2,critical
test,uniform,15.500,42.092,2,critical
test,boundary,22.867,69.037,1,warning
test,uniform,17.376,60.442,2,critical
test,uniform,19.595,58.338,2,critical
test,uniform,37.708,87.119,2,critical
test,uniform,36.250,58.680,2,critical
test,boundary,29.177,66.066,1,warning
test,uniform,28.194,91.593,2,critical
test,boundary,29.643,30.458,1,warning
test,uniform,33.762,51.543,2,critical
test,uniform,36.184,63.054,2,critical
test,uniform,36.525,37.659,2,critical
test,uniform,19.604,42.700,2,critical
test,uniform,31.584,93.378,2,critical
test,uniform,17.499,62.065,2,critical
test,boundary,19.277,38.314,2,critical
test,uniform,22.314,82.004,2,critical
test,uniform,23.734,68.005,0,normal
test,uniform,25.142,59.883,0,normal
test,uniform,16.033,51.825,2,critical
test,boundary,21.304,69.071,1,warning
test,uniform,30.077,55.721,1,warning
test,uniform,28.946,70.094,1,warning
test,uniform,19.949,43.110,2,critical
test,uniform,33.847,84.057,2,critical
test,uniform,32.199,80.614,2,critical
test,uniform,34.921,82.137,2,critical
test,uniform,18.488,28.306,2,critical
test,boundary,22.165,25.289,2,critical
test,boundary,29.741,28.564,2,critical
test,boundary,23.370,78.650,1,warning
test,uniform,17.490,50.516,2,critical
test,uniform,24.090,50.846,0,normal
test,uniform,34.025,55.641,2,critical
test,boundary,20.596,41.266,1,warning
test,uniform,28.332,48.221,0,normal
test,boundary,19.862,32.309,2,critical
test,uniform,33.962,44.838,2,critical
test,uniform,28.516,74.701,1,warning
test,uniform,29.268,40.512,1,warning
test,uniform,26.422,43.784,0,normal
test,uniform,37.738,74.431,2,critical
test,boundary,33.071,79.807,2,critical
test,uniform,30.845,46.652,1,warning
test,uniform,19.340,51.224,2,critical
test,uniform,22.396,91.223,2,critical
test,boundary,32.811,40.180,2,critical
test,uniform,18.819,57.043,2,critical
test,boundary,19.806,29.586,2,critical
test,boundary,29.999,26.557,2,critical
test,uniform,25.262,63.427,0,normal
test,uniform,19.335,61.532,2,critical
test,uniform,17.951,63.835,2,critical
test,boundary,20.104,66.692,1,warning
test,uniform,37.523,54.496,2,critical
test,uniform,17.736,94.675,2,critical
test,boundary,20.177,36.647,1,warning
test,boundary,28.559,28.892,2,critical
test,boundary,27.695,30.272,1,warning
test,uniform,33.683,79.837,2,critical
test,uniform,29.118,42.633,1,warning
test,uniform,35.757,44.190,2,critical
test,uniform,37.766,47.784,2,critical
test,uniform,35.371,47.285,2,critical
test,boundary,27.208,78.597,1,warning
test,uniform,22.417,91.927,2,critical
test,uniform,36.865,49.711,2,critical
test,uniform,37.959,54.161,2,critical
test,uniform,33.533,61.104,2,critical
test,boundary,28.872,78.733,1,warning
test,uniform,36.747,44.105,2,critical
test,uniform,27.941,54.127,0,normal
test,boundary,31.863,78.501,1,warning
test,uniform,35.077,69.162,2,critical
test,uniform,31.374,40.682,1,warning
test,uniform,32.549,55.545,2,critical
test,uniform,19.649,77.438,2,critical
test,uniform,28.668,84.927,2,critical
test,boundary,21.180,38.435,1,warning
test,uniform,35.777,43.429,2,critical
test,uniform,20.996,43.306,1,warning
test,uniform,25.051,68.026,0,normal
test,uniform,26.354,37.661,1,warning
test,uniform,30.218,71.394,1,warning
test,boundary,29.790,67.753,1,warning
test,uniform,21.523,65.906,1,warning
test,uniform,18.316,74.518,2,critical
test,uniform,15.686,37.829,2,critical
test,boundary,18.681,68.593,2,critical
test,uniform,34.451,76.498,2,critical
test,uniform,37.968,90.499,2,critical
test,uniform,15.572,26.477,2,critical
test,uniform,32.980,84.090,2,critical
test,uniform,18.940,61.490,2,critical
test,boundary,28.322,77.838,1,warning
test,boundary,19.141,77.870,2,critical
test,uniform,37.298,66.926,2,critical
test,uniform,17.947,28.212,2,critical
test,uniform,24.358,88.045,2,critical
test,uniform,17.964,63.428,2,critical
test,uniform,29.466,67.443,1,warning
test,boundary,31.340,73.740,1,warning
test,boundary,22.924,26.340,2,critical
test,uniform,20.034,53.363,1,warning
test,boundary,20.441,31.060,1,warning
test,uniform,37.439,69.005,2,critical
test,boundary,22.555,79.464,1,warning
test,uniform,25.644,62.533,0,normal
test,boundary,30.245,42.251,1,warning
test,uniform,29.240,24.108,2,critical
test,uniform,31.338,67.417,1,warning
test,boundary,22.907,42.007,1,warning
test,boundary,19.627,70.406,2,critical
test,uniform,15.373,24.660,2,critical
test,uniform,35.391,82.493,2,critical
test,boundary,31.988,80.170,2,critical
test,uniform,35.121,73.977,2,critical
test,uniform,32.400,58.012,2,critical
test,uniform,34.016,58.911,2,critical
test,boundary,32.157,70.033,2,critical
test,uniform,17.513,52.989,2,critical
test,boundary,20.147,68.381,1,warning
test,uniform,22.263,43.280,1,warning
test,uniform,37.645,57.524,2,critical
test,uniform,36.371,39.597,2,critical
test,boundary,22.373,32.266,1,warning
test,uniform,30.180,65.110,1,warning
test,boundary,22.939,78.143,1,warning
test,boundary,28.051,71.358,1,warning
test,uniform,27.671,75.995,1,warning
test,uniform,37.716,55.948,2,critical
test,uniform,18.306,33.810,2,critical
test,boundary,32.605,80.917,2,critical
test,boundary,22.817,29.518,2,critical
test,boundary,32.040,32.253,2,critical
test,uniform,37.694,28.302,2,critical
test,uniform,28.155,84.700,2,critical
test,uniform,25.277,68.808,0,normal
test,uniform,26.573,79.845,1,warning
test,uniform,20.839,81.387,2,critical
test,uniform,29.001,31.718,1,warning
test,boundary,22.621,69.607,1,warning
test,boundary,22.622,44.504,1,warning
test,uniform,22.145,68.877,1,warning
test,uniform,24.396,64.607,0,normal
test,boundary,23.283,30.146,1,warning
test,uniform,22.218,85.166,2,critical
test,uniform,16.243,29.969,2,critical
test,uniform,34.234,79.735,2,critical
test,uniform,21.694,54.671,1,warning
test,uniform,21.129,71.103,1,warning
test,boundary,28.549,77.285,1,warning
test,uniform,32.373,43.218,2,critical
test,uniform,17.620,40.132,2,critical
test,boundary,20.530,78.238,1,warning
test,uniform,24.958,85.013,2,critical
test,boundary,22.567,41.912,1,warning
test,boundary,22.509,37.947,1,warning
test,uniform,34.396,29.732,2,critical
test,uniform,36.313,84.963,2,critical
test,boundary,32.408,79.503,2,critical
test,uniform,25.378,54.199,0,normal
test,uniform,22.076,84.121,2,critical
test,uniform,15.247,32.547,2,critical
test,uniform,28.386,32.421,1,warning
test,boundary,29.130,70.496,1,warning
test,uniform,18.979,82.427,2,critical
test,boundary,31.887,71.043,1,warning
test,boundary,31.712,38.893,1,warning
test,uniform,37.352,82.582,2,critical
test,boundary,23.454,33.475,1,warning
test,boundary,27.915,37.091,1,warning
test,boundary,19.418,70.801,2,critical
test,boundary,31.793,31.869,1,warning
test,boundary,23.059,69.569,0,normal
test,uniform,17.244,35.354,2,critical
test,uniform,28.649,86.892,2,critical
test,uniform,32.377,66.356,2,critical
test,uniform,24.423,25.597,2,critical
test,uniform,34.874,85.164,2,critical
test,boundary,19.715,29.795,2,critical
test,uniform,37.841,89.733,2,critical
test,boundary,23.961,36.848,1,warning
test,boundary,28.491,70.154,1,warning
test,uniform,29.577,78.377,1,warning
test,uniform,19.036,55.941,2,critical
test,boundary,19.748,40.986,2,critical
test,boundary,22.060,80.545,2,critical
test,uniform,31.348,93.000,2,critical
test,uniform,27.755,46.610,0,normal
test,uniform,36.861,24.746,2,critical
test,uniform,22.274,62.055,1,warning
test,uniform,23.500,65.501,0,normal
test,uniform,32.693,86.339,2,critical
test,uniform,17.690,57.565,2,critical
test,uniform,31.636,47.126,1,warning
test,uniform,21.100,25.795,2,critical
test,boundary,32.284,67.722,2,critical
test,uniform,23.701,90.546,2,critical
test,uniform,18.977,91.548,2,critical
test,uniform,22.370,65.186,1,warning
test,uniform,27.208,47.327,0,normal
test,uniform,36.531,81.508,2,critical
test,uniform,32.986,31.809,2,critical
test,uniform,29.587,56.692,1,warning
test,uniform,29.185,86.528,2,critical
test,uniform,19.951,59.624,2,critical
test,boundary,29.388,30.430,1,warning
test,uniform,29.039,33.139,1,warning
test,uniform,20.078,33.526,1,warning
test,boundary,29.424,79.479,1,warning
test,boundary,22.789,69.737,1,warning
test,uniform,23.831,61.465,0,normal
test,boundary,28.908,77.773,1,warning
test,uniform,27.551,30.202,1,warning
test,uniform,22.606,51.020,1,warning
test,uniform,22.959,80.891,2,critical
test,uniform,23.708,46.820,0,normal
test,boundary,22.557,68.417,1,warning
test,uniform,30.352,82.109,2,critical
test,uniform,24.045,53.349,0,normal
test,uniform,23.844,22.702,2,critical
test,uniform,16.264,84.637,2,critical
test,uniform,20.868,83.207,2,critical
test,uniform,25.181,32.256,1,warning
test,uniform,21.935,56.524,1,warning
test,boundary,31.668,71.242,1,warning
test,uniform,32.250,52.086,2,critical
test,uniform,21.957,85.456,2,critical
test,uniform,29.673,70.144,1,warning
test,boundary,32.602,30.900,2,critical
test,boundary,22.720,30.995,1,warning
test,uniform,25.054,87.369,2,critical
test,uniform,25.094,89.205,2,critical
test,boundary,29.342,69.754,1,warning
test,boundary,19.754,31.153,2,critical
test,boundary,23.888,39.693,1,warning
test,boundary,19.448,77.400,2,critical
test,boundary,29.127,70.235,1,warning
test,uniform,35.127,52.310,2,critical
test,uniform,20.381,73.244,1,warning
test,boundary,19.954,79.661,2,critical
test,uniform,25.453,63.594,0,normal
test,boundary,28.640,27.089,2,critical
test,uniform,31.211,36.152,1,warning
test,uniform,20.848,26.550,2,critical
test,uniform,19.567,38.445,2,critical
test,uniform,15.325,45.877,2,critical
test,boundary,31.722,32.532,1,warning
test,uniform,36.924,35.332,2,critical
test,uniform,15.979,83.208,2,critical
test,uniform,16.271,88.399,2,critical
test,uniform,33.382,94.283,2,critical
test,uniform,25.310,67.875,0,normal
test,boundary,29.379,31.335,1,warning
test,boundary,23.015,35.404,1,warning
test,uniform,25.101,93.243,2,critical
test,boundary,27.302,29.350,2,critical
test,uniform,20.397,52.727,1,warning
test,uniform,16.050,51.940,2,critical
test,uniform,35.540,82.751,2,critical
test,boundary,31.391,29.618,2,critical
test,uniform,21.941,31.758,1,warning
test,uniform,25.800,32.319,1,warning
test,boundary,29.858,74.175,1,warning
test,uniform,19.776,68.089,2,critical
test,boundary,22.346,38.927,1,warning
test,uniform,16.468,20.975,2,critical
test,uniform,32.007,71.192,2,critical
test,uniform,34.418,40.785,2,critical
test,uniform,31.816,72.774,1,warning
test,uniform,37.364,38.224,2,critical
test,uniform,22.855,33.795,1,warning
test,uniform,15.860,64.732,2,critical
test,uniform,19.051,42.229,2,critical
test,uniform,24.231,51.801,0,normal
test,boundary,30.816,72.518,1,warning
test,uniform,25.950,30.358,1,warning
test,boundary,28.963,72.252,1,warning
test,uniform,19.598,92.852,2,critical
test,uniform,22.385,69.093,1,warning
test,uniform,21.620,93.423,2,critical
test,uniform,22.494,58.873,1,warning
test,uniform,32.100,77.239,2,critical
test,boundary,21.383,68.658,1,warning
test,uniform,18.098,42.634,2,critical
test,uniform,16.159,87.784,2,critical
test,boundary,32.394,79.843,2,critical
test,uniform,27.952,74.384,1,warning
test,uniform,34.737,58.126,2,critical
test,uniform,20.219,46.640,1,warning
test,uniform,16.034,77.005,2,critical
test,boundary,29.538,29.284,2,critical
test,uniform,33.637,30.323,2,critical
test,uniform,27.700,20.330,2,critical
test,uniform,29.303,66.142,1,warning
test,uniform,30.491,91.404,2,critical
test,uniform,30.453,93.313,2,critical
test,uniform,36.586,61.581,2,critical
test,uniform,18.978,31.435,2,critical
test,uniform,29.756,64.308,1,warning
test,uniform,17.656,43.277,2,critical
test,uniform,32.160,31.530,2,critical
test,uniform,34.627,35.173,2,critical
test,uniform,37.847,33.125,2,critical
test,uniform,20.168,54.729,1,warning
test,uniform,18.258,89.741,2,critical
test,uniform,27.771,55.625,0,normal
test,uniform,24.247,91.218,2,critical
test,boundary,19.556,29.533,2,critical
test,boundary,31.738,70.310,1,warning
test,boundary,19.756,77.021,2,critical
test,uniform,20.984,85.627,2,critical
test,uniform,23.315,25.388,2,critical
test,uniform,27.540,36.758,1,warning
test,uniform,26.605,56.780,0,normal
test,uniform,30.782,75.609,1,warning
test,uniform,22.731,73.540,1,warning
test,uniform,35.574,66.020,2,critical
test,boundary,22.940,72.226,1,warning
test,boundary,23.030,66.601,0,normal
test,boundary,22.601,41.146,1,warning
test,uniform,18.687,58.908,2,critical
test,uniform,30.813,25.489,2,critical
test,uniform,22.396,91.767,2,critical
test,uniform,24.797,78.805,1,warning
test,boundary,23.965,70.500,1,warning
test,uniform,18.516,88.910,2,critical
test,uniform,26.418,26.358,2,critical
test,boundary,28.219,67.036,0,normal
test,uniform,30.131,93.001,2,critical
test,boundary,22.823,30.542,1,warning
test,uniform,21.353,74.726,1,warning
test,uniform,23.708,30.895,1,warning
test,uniform,32.801,69.939,2,critical
test,uniform,26.934,89.179,2,critical
test,uniform,16.846,70.514,2,critical
test,uniform,25.750,44.659,0,normal
test,uniform,19.336,36.566,2,critical
test,boundary,18.725,79.736,2,critical
test,uniform,20.674,80.015,2,critical
test,boundary,29.655,42.619,1,warning
test,boundary,22.794,79.233,1,warning
test,boundary,28.849,42.567,0,normal
test,boundary,23.464,28.921,2,critical
test,uniform,25.795,26.364,2,critical
test,boundary,32.727,76.698,2,critical
test,uniform,20.887,84.137,2,critical
test,boundary,21.854,30.804,1,warning
test,uniform,28.062,60.021,0,normal
test,uniform,27.824,85.688,2,critical
test,uniform,21.376,60.223,1,warning
test,uniform,32.016,92.253,2,critical
test,boundary,29.598,36.311,1,warning
test,uniform,28.638,77.005,1,warning
test,uniform,34.116,22.126,2,critical
test,uniform,15.922,81.014,2,critical
test,uniform,20.953,88.772,2,critical
test,uniform,15.977,81.431,2,critical
test,uniform,18.997,76.483,2,critical
test,boundary,29.416,36.708,1,warning
test,uniform,32.472,93.518,2,critical
test,boundary,18.364,40.148,2,critical
test,uniform,28.817,94.720,2,critical
test,uniform,32.553,60.867,2,critical
test,uniform,32.587,88.235,2,critical
test,boundary,20.005,69.236,1,warning
test,uniform,36.100,69.666,2,critical
test,uniform,36.237,20.807,2,critical
test,uniform,36.917,91.938,2,critical
test,uniform,35.791,79.186,2,critical
test,uniform,28.841,40.565,0,normal
test,uniform,25.848,28.454,2,critical
test,uniform,24.848,49.996,0,normal
test,uniform,15.455,73.850,2,critical
test,boundary,28.635,41.641,0,normal
test,uniform,24.430,50.222,0,normal
test,uniform,25.446,28.243,2,critical
test,uniform,30.462,80.870,2,critical
test,uniform,18.179,40.539,2,critical
test,uniform,17.166,89.618,2,critical
test,uniform,31.320,54.865,1,warning
test,uniform,30.563,20.168,2,critical
test,boundary,28.568,71.776,1,warning
test,uniform,36.214,74.548,2,critical
test,boundary,29.181,29.477,2,critical
test,uniform,36.111,57.412,2,critical
test,boundary,23.295,28.120,2,critical
test,boundary,31.709,41.198,1,warning
test,uniform,34.969,42.341,2,critical
test,uniform,36.302,26.572,2,critical
test,boundary,30.203,80.525,2,critical
test,uniform,20.241,50.917,1,warning
test,uniform,23.272,61.572,0,normal
test,boundary,30.436,68.417,1,warning
test,uniform,27.956,24.827,2,critical
test,boundary,23.298,76.719,1,warning
test,uniform,34.599,38.395,2,critical
test,uniform,30.601,88.317,2,critical
test,uniform,31.057,64.914,1,warning
test,boundary,29.496,72.673,1,warning
test,uniform,37.572,41.413,2,critical
test,boundary,32.592,39.219,2,critical
test,uniform,24.472,81.991,2,critical
test,uniform,27.889,71.504,1,warning
test,uniform,25.605,35.186,1,warning
test,boundary,23.415,82.610,2,critical
test,boundary,32.396,72.501,2,critical
test,uniform,19.518,71.897,2,critical
test,boundary,31.799,30.306,1,warning
test,boundary,31.519,80.596,2,critical
test,boundary,19.668,41.057,2,critical
test,uniform,16.129,63.531,2,critical
test,boundary,19.229,37.257,2,critical
test,boundary,24.449,70.920,1,warning
test,uniform,21.588,31.564,1,warning
test,uniform,19.989,66.124,2,critical
test,boundary,31.884,31.149,1,warning
test,uniform,15.502,80.019,2,critical
test,uniform,21.035,56.991,1,warning
test,boundary,23.006,30.233,1,warning
test,boundary,28.725,81.360,2,critical
test,boundary,20.317,31.139,1,warning
test,boundary,29.438,80.921,2,critical
test,uniform,22.661,35.732,1,warning
test,uniform,24.293,46.995,0,normal
test,boundary,20.296,29.282,2,critical
test,uniform,22.232,53.430,1,warning
test,uniform,15.824,45.950,2,critical
test,uniform,33.931,46.305,2,critical
test,boundary,22.937,70.549,1,warning
test,uniform,33.642,55.831,2,critical
test,uniform,15.889,61.429,2,critical
test,uniform,37.851,32.089,2,critical
test,uniform,15.168,62.175,2,critical
test,uniform,22.095,42.359,1,warning
test,uniform,34.500,26.144,2,critical
test,boundary,31.443,30.989,1,warning
test,uniform,23.912,45.915,0,normal
test,uniform,31.306,31.655,1,warning
test,boundary,31.874,39.061,1,warning
test,uniform,32.432,47.846,2,critical
test,uniform,34.267,71.246,2,critical
test,uniform,35.925,64.662,2,critical
test,uniform,15.988,55.212,2,critical
test,uniform,25.747,34.636,1,warning
test,boundary,20.277,78.371,1,warning
test,boundary,29.945,28.394,2,critical
test,boundary,23.596,70.850,1,warning
test,boundary,20.078,76.129,1,warning
test,uniform,26.363,66.697,0,normal
test,boundary,24.532,79.533,1,warning
test,boundary,32.537,70.827,2,critical
test,uniform,21.649,31.776,1,warning
test,uniform,36.022,89.862,2,critical
test,uniform,28.167,66.135,0,normal
test,uniform,29.777,84.065,2,critical
test,uniform,23.528,46.378,0,normal
test,uniform,30.319,24.691,2,critical
test,boundary,23.387,80.015,2,critical
test,uniform,26.253,23.907,2,critical
test,boundary,23.481,83.112,2,critical
test,boundary,23.792,43.234,0,normal
test,uniform,23.293,22.796,2,critical
test,boundary,20.148,28.884,2,critical
test,uniform,21.987,70.681,1,warning
test,uniform,34.847,62.555,2,critical
test,boundary,22.620,27.638,2,critical
test,boundary,28.459,70.053,1,warning
test,boundary,28.441,69.369,0,normal
test,uniform,27.009,41.832,0,normal
test,boundary,33.052,70.278,2,critical
test,boundary,29.794,28.696,2,critical
test,uniform,34.016,29.798,2,critical
test,uniform,29.883,32.890,1,warning
test,boundary,29.487,39.566,1,warning
test,uniform,19.017,53.534,2,critical
